timestamp_ms,roll,pitch,yaw,ang_vel_x,ang_vel_y,ang_vel_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,cmd_vx,cmd_vy,cmd_wz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44
51108,0.113392,-0.148524,0.552750,0.001850,-0.004626,0.010176,-0.066728,0.029721,-0.354829,-0.520786,0.522177,0.231583,0.000671,-0.062845,-0.331052,-0.453148,0.232302,0.129573,0.007766,-0.000431,0.003020,0.000527,-0.041465,-0.000527,0.004506,-0.000000,0.000383,0.000623,-0.000767,0.000240,0.000000,0.000000,0.000000,-0.260085,0.054405,-0.184909,1.230811,0.467072,-0.676762,-0.136383,0.001297,0.137406,-0.035165,-0.115564,-0.513701,-18.146135,3.157991,-10.430414,99.299469,2.457734,-14.037353,-10.949468,2.631793,23.492020,-4.694722,-1.431889,-9.879303,0.000463,-0.001156,0.002544,-0.147979,-0.111904,-0.982639,0.000000,0.000000,0.000000,-0.066728,0.029721,-0.104829,-0.020786,0.272177,0.231583,0.000671,-0.062845,-0.081052,0.046852,-0.017698,0.129573,0.000388,-0.000022,0.000151,0.000026,-0.002073,-0.000026,0.000225,-0.000000,0.000019,0.000031,-0.000038,0.000012,-0.260085,0.054405,-0.184909,1.230811,0.467072,-0.676762,-0.136383,0.001297,0.137406,-0.035165,-0.115564,-0.513701
51128,0.113403,-0.148651,0.552976,0.003743,-0.007998,0.009964,-0.066680,0.029769,-0.354829,-0.520786,0.521793,0.231583,0.000767,-0.062845,-0.331052,-0.453148,0.232302,0.129526,0.003020,0.000096,-0.000096,-0.000527,-0.020038,-0.000000,-0.001103,0.000959,0.000815,-0.000000,-0.001726,-0.005513,0.000000,0.000000,0.000000,-0.258761,0.053542,-0.186027,1.229568,0.462685,-0.675945,-0.139249,0.001127,0.136141,-0.033547,-0.113004,-0.514178,-18.034693,3.089143,-10.522686,99.199684,2.406037,-14.025405,-11.171217,2.616174,23.353094,-4.569206,-1.397425,-9.881442,0.000936,-0.002000,0.002491,-0.148105,-0.111913,-0.982619,0.000000,0.000000,0.000000,-0.066680,0.029769,-0.104829,-0.020786,0.271793,0.231583,0.000767,-0.062845,-0.081052,0.046852,-0.017698,0.129526,0.000151,0.000005,-0.000005,-0.000026,-0.001002,-0.000000,-0.000055,0.000048,0.000041,-0.000000,-0.000086,-0.000276,-0.258761,0.053542,-0.186027,1.229568,0.462685,-0.675945,-0.139249,0.001127,0.136141,-0.033547,-0.113004,-0.514178
51148,0.113485,-0.148834,0.553122,0.002171,-0.011265,0.008770,-0.066680,0.029769,-0.354829,-0.520786,0.521266,0.231583,0.000863,-0.062845,-0.331052,-0.453148,0.232254,0.129094,0.002109,0.000431,-0.000048,-0.000048,-0.026701,-0.000144,0.000336,-0.000000,-0.000767,0.002589,0.000192,-0.024352,0.000000,0.000000,0.000000,-0.257017,0.053522,-0.186324,1.229580,0.462257,-0.675692,-0.140028,0.001432,0.135683,-0.033656,-0.111136,-0.513880,-17.888008,3.085158,-10.580004,99.202988,2.407815,-14.020840,-11.240875,2.639751,23.290956,-4.579952,-1.368553,-9.852416,0.000543,-0.002816,0.002193,-0.148285,-0.111990,-0.982583,0.000000,0.000000,0.000000,-0.066680,0.029769,-0.104829,-0.020786,0.271266,0.231583,0.000863,-0.062845,-0.081052,0.046852,-0.017746,0.129094,0.000105,0.000022,-0.000002,-0.000002,-0.001335,-0.000007,0.000017,-0.000000,-0.000038,0.000129,0.000010,-0.001218,-0.257017,0.053522,-0.186324,1.229580,0.462257,-0.675692,-0.140028,0.001432,0.135683,-0.033656,-0.111136,-0.513880
51168,0.113567,-0.148982,0.553234,0.000182,0.000959,-0.000726,-0.066632,0.029769,-0.354829,-0.520786,0.520978,0.231583,0.000863,-0.062845,-0.331052,-0.453100,0.232206,0.128519,0.000383,0.001342,-0.002349,0.000383,-0.024640,-0.000144,0.001822,0.000144,-0.000288,0.003404,0.000336,-0.019319,0.000000,0.000000,0.000000,-0.256965,0.053728,-0.187654,1.230651,0.465341,-0.675221,-0.141144,0.002070,0.135695,-0.034420,-0.109669,-0.512712,-17.880089,3.100760,-10.712003,99.286690,2.457523,-14.013466,-11.327496,2.687808,23.301067,-4.643232,-1.346361,-9.822148,0.000045,0.000240,-0.000182,-0.148432,-0.112068,-0.982552,0.000000,0.000000,0.000000,-0.066632,0.029769,-0.104829,-0.020786,0.270978,0.231583,0.000863,-0.062845,-0.081052,0.046900,-0.017794,0.128519,0.000019,0.000067,-0.000117,0.000019,-0.001232,-0.000007,0.000091,0.000007,-0.000014,0.000170,0.000017,-0.000966,-0.256965,0.053728,-0.187654,1.230651,0.465341,-0.675221,-0.141144,0.002070,0.135695,-0.034420,-0.109669,-0.512712
51188,0.113579,-0.149044,0.553245,0.001299,-0.003464,-0.001402,-0.066632,0.029769,-0.354829,-0.520739,0.520307,0.231583,0.000863,-0.062845,-0.331052,-0.453052,0.232158,0.128135,-0.000192,0.000863,-0.000623,0.000000,-0.023393,0.000240,0.001342,-0.000144,-0.000575,0.005465,-0.006711,-0.014813,0.000000,0.000000,0.000000,-0.258625,0.054745,-0.185832,1.230017,0.467708,-0.675059,-0.140905,0.002738,0.136446,-0.035429,-0.109456,-0.511364,-18.012749,3.181397,-10.511637,99.233154,2.507757,-14.010777,-11.308240,2.743987,23.387655,-4.736592,-1.335703,-9.806067,0.000325,-0.000866,-0.000351,-0.148493,-0.112079,-0.982542,0.000000,0.000000,0.000000,-0.066632,0.029769,-0.104829,-0.020739,0.270307,0.231583,0.000863,-0.062845,-0.081052,0.046948,-0.017842,0.128135,-0.000010,0.000043,-0.000031,0.000000,-0.001170,0.000012,0.000067,-0.000007,-0.000029,0.000273,-0.000336,-0.000741,-0.258625,0.054745,-0.185832,1.230017,0.467708,-0.675059,-0.140905,0.002738,0.136446,-0.035429,-0.109456,-0.511364
51209,0.113610,-0.149167,0.553181,-0.005501,-0.005003,-0.004906,-0.066632,0.029769,-0.354829,-0.520739,0.519972,0.231583,0.000863,-0.062845,-0.331052,-0.452908,0.231967,0.127944,-0.000383,-0.000048,-0.005321,-0.000096,-0.011792,-0.000096,-0.001150,-0.000383,-0.000336,0.001726,-0.009779,-0.006280,0.000000,0.000000,0.000000,-0.259497,0.054847,-0.187773,1.231594,0.472564,-0.674449,-0.140162,0.003477,0.136495,-0.036592,-0.109355,-0.509870,-18.083878,3.190634,-10.704555,99.358879,2.576774,-14.001985,-11.250467,2.802327,23.392017,-4.828779,-1.327776,-9.787615,-0.001375,-0.001251,-0.001227,-0.148615,-0.112107,-0.982520,0.000000,0.000000,0.000000,-0.066632,0.029769,-0.104829,-0.020739,0.269972,0.231583,0.000863,-0.062845,-0.081052,0.047092,-0.018033,0.127944,-0.000019,-0.000002,-0.000266,-0.000005,-0.000590,-0.000005,-0.000058,-0.000019,-0.000017,0.000086,-0.000489,-0.000314,-0.259497,0.054847,-0.187773,1.231594,0.472564,-0.674449,-0.140162,0.003477,0.136495,-0.036592,-0.109355,-0.509870
51229,0.113599,-0.149271,0.553132,-0.001050,-0.003439,-0.001932,-0.066632,0.029769,-0.354829,-0.520739,0.519828,0.231583,0.000863,-0.062845,-0.331052,-0.452860,0.231823,0.127896,0.000096,0.000096,0.000815,0.000383,-0.003404,0.000144,-0.000048,0.001246,0.000192,-0.000144,-0.000911,-0.002109,0.000000,0.000000,0.000000,-0.261854,0.055477,-0.188753,1.232715,0.478638,-0.673275,-0.140489,0.004087,0.136680,-0.037133,-0.107546,-0.509027,-18.271929,3.241429,-10.829303,99.449249,2.655198,-13.984020,-11.274440,2.853159,23.412477,-4.864685,-1.305978,-9.777813,-0.000262,-0.000860,-0.000483,-0.148717,-0.112095,-0.982506,0.000000,0.000000,0.000000,-0.066632,0.029769,-0.104829,-0.020739,0.269828,0.231583,0.000863,-0.062845,-0.081052,0.047140,-0.018177,0.127896,0.000005,0.000005,0.000041,0.000019,-0.000170,0.000007,-0.000002,0.000062,0.000010,-0.000007,-0.000046,-0.000105,-0.261854,0.055477,-0.188753,1.232715,0.478638,-0.673275,-0.140489,0.004087,0.136680,-0.037133,-0.107546,-0.509027
51249,0.113576,-0.149492,0.553080,0.000044,-0.008854,-0.000551,-0.066632,0.029769,-0.354829,-0.520739,0.519780,0.231583,0.000863,-0.062845,-0.331052,-0.452812,0.231775,0.127848,-0.000000,-0.000000,-0.000240,0.000096,-0.000479,-0.000000,-0.001246,0.000479,-0.000383,-0.001965,-0.001774,0.000144,0.000000,0.000000,0.000000,-0.262269,0.055334,-0.189844,1.234765,0.483974,-0.672852,-0.139324,0.004533,0.137503,-0.038922,-0.107312,-0.508358,-18.303724,3.229868,-10.963881,99.613869,2.733124,-13.977774,-11.180263,2.887610,23.501127,-5.010166,-1.301457,-9.770152,0.000011,-0.002214,-0.000138,-0.148936,-0.112067,-0.982476,0.000000,0.000000,0.000000,-0.066632,0.029769,-0.104829,-0.020739,0.269780,0.231583,0.000863,-0.062845,-0.081052,0.047188,-0.018225,0.127848,-0.000000,-0.000000,-0.000012,0.000005,-0.000024,-0.000000,-0.000062,0.000024,-0.000019,-0.000098,-0.000089,0.000007,-0.262269,0.055334,-0.189844,1.234765,0.483974,-0.672852,-0.139324,0.004533,0.137503,-0.038922,-0.107312,-0.508358
51269,0.113583,-0.149646,0.553044,-0.005428,-0.002144,0.001811,-0.066632,0.029769,-0.354829,-0.520739,0.519780,0.231583,0.000863,-0.062845,-0.331052,-0.452812,0.231775,0.127848,-0.000192,-0.000959,-0.001007,0.000048,-0.000240,-0.000288,-0.001055,0.000288,0.000144,-0.000240,-0.000623,0.000288,0.000000,0.000000,0.000000,-0.263522,0.055598,-0.192149,1.237865,0.490153,-0.672358,-0.139194,0.005111,0.137678,-0.040536,-0.106750,-0.507620,-18.403528,3.250909,-11.225307,99.860138,2.826038,-13.970731,-11.167196,2.935034,23.522018,-5.139554,-1.295073,-9.759592,-0.001357,-0.000536,0.000453,-0.149088,-0.112072,-0.982452,0.000000,0.000000,0.000000,-0.066632,0.029769,-0.104829,-0.020739,0.269780,0.231583,0.000863,-0.062845,-0.081052,0.047188,-0.018225,0.127848,-0.000010,-0.000048,-0.000050,0.000002,-0.000012,-0.000014,-0.000053,0.000014,0.000007,-0.000012,-0.000031,0.000014,-0.263522,0.055598,-0.192149,1.237865,0.490153,-0.672358,-0.139194,0.005111,0.137678,-0.040536,-0.106750,-0.507620
51289,0.113533,-0.149680,0.553007,-0.007312,-0.001059,-0.004145,-0.066632,0.029769,-0.354829,-0.520739,0.519780,0.231583,0.000863,-0.062845,-0.331052,-0.452812,0.231775,0.127800,-0.000719,-0.001198,-0.000623,0.000719,0.001965,-0.000288,-0.001965,-0.000623,0.000096,0.000383,0.000336,0.000000,0.000000,0.000000,0.000000,-0.265955,0.055451,-0.192341,1.238495,0.494301,-0.671667,-0.139267,0.005038,0.139185,-0.041215,-0.106830,-0.507708,-18.597248,3.243062,-11.245954,99.910461,2.885908,-13.960006,-11.170944,2.929672,23.689800,-5.194162,-1.296994,-9.759690,-0.001828,-0.000265,-0.001036,-0.149122,-0.112022,-0.982453,0.000000,0.000000,0.000000,-0.066632,0.029769,-0.104829,-0.020739,0.269780,0.231583,0.000863,-0.062845,-0.081052,0.047188,-0.018225,0.127800,-0.000036,-0.000060,-0.000031,0.000036,0.000098,-0.000014,-0.000098,-0.000031,0.000005,0.000019,0.000017,0.000000,-0.265955,0.055451,-0.192341,1.238495,0.494301,-0.671667,-0.139267,0.005038,0.139185,-0.041215,-0.106830,-0.507708
51309,0.113463,-0.149650,0.552990,-0.007410,0.007742,-0.002515,-0.066632,0.029769,-0.354829,-0.520739,0.519780,0.231583,0.000863,-0.062845,-0.331052,-0.452860,0.231775,0.127848,-0.002541,-0.000575,-0.000431,0.000000,0.004746,0.000048,-0.001870,0.000288,-0.000431,-0.002157,-0.000096,0.001007,0.000000,0.000000,0.000000,-0.267513,0.056204,-0.192064,1.238571,0.497035,-0.671063,-0.138563,0.005364,0.138695,-0.041188,-0.106845,-0.507330,-18.717939,3.300189,-11.219995,99.917480,2.925169,-13.950834,-11.121222,2.955032,23.633083,-5.190709,-1.297228,-9.753926,-0.001852,0.001936,-0.000629,-0.149092,-0.111954,-0.982465,0.000000,0.000000,0.000000,-0.066632,0.029769,-0.104829,-0.020739,0.269780,0.231583,0.000863,-0.062845,-0.081052,0.047140,-0.018225,0.127848,-0.000127,-0.000029,-0.000022,0.000000,0.000237,0.000002,-0.000093,0.000014,-0.000022,-0.000108,-0.000005,0.000050,-0.267513,0.056204,-0.192064,1.238571,0.497035,-0.671063,-0.138563,0.005364,0.138695,-0.041188,-0.106845,-0.507330
51329,0.113343,-0.149557,0.553008,-0.009725,0.005043,-0.002444,-0.066680,0.029769,-0.354829,-0.520739,0.519828,0.231583,0.000863,-0.062845,-0.331052,-0.452860,0.231727,0.127848,-0.003931,-0.000096,-0.000240,-0.000096,0.004171,0.000479,-0.001774,-0.000383,0.000096,-0.000959,0.000288,0.000575,0.000000,0.000000,0.000000,-0.267953,0.055862,-0.190793,1.237378,0.497040,-0.670814,-0.137875,0.005008,0.139638,-0.040955,-0.107687,-0.507644,-18.751692,3.272466,-11.078181,99.821411,2.926746,-13.947111,-11.059434,2.925960,23.744019,-5.168214,-1.309490,-9.760462,-0.002431,0.001261,-0.000611,-0.149000,-0.111838,-0.982492,0.000000,0.000000,0.000000,-0.066680,0.029769,-0.104829,-0.020739,0.269828,0.231583,0.000863,-0.062845,-0.081052,0.047140,-0.018273,0.127848,-0.000197,-0.000005,-0.000012,-0.000005,0.000209,0.000024,-0.000089,-0.000019,0.000005,-0.000048,0.000014,0.000029,-0.267953,0.055862,-0.190793,1.237378,0.497040,-0.670814,-0.137875,0.005008,0.139638,-0.040955,-0.107687,-0.507644
51349,0.113195,-0.149543,0.552987,-0.005095,0.002423,-0.002969,-0.066680,0.029769,-0.354829,-0.520739,0.519828,0.231583,0.000863,-0.062845,-0.331052,-0.452860,0.231727,0.127848,-0.002780,-0.000959,0.000911,0.003068,0.005465,-0.000048,-0.004410,0.000144,0.000336,-0.000096,-0.000288,0.000623,0.000000,0.000000,0.000000,-0.267709,0.055857,-0.190669,1.236062,0.495989,-0.670033,-0.137653,0.004620,0.138944,-0.039346,-0.107781,-0.507905,-18.728659,3.274994,-11.065801,99.713127,2.907150,-13.935692,-11.039326,2.894804,23.656881,-5.041575,-1.310657,-9.764328,-0.001274,0.000606,-0.000742,-0.148986,-0.111693,-0.982511,0.000000,0.000000,0.000000,-0.066680,0.029769,-0.104829,-0.020739,0.269828,0.231583,0.000863,-0.062845,-0.081052,0.047140,-0.018273,0.127848,-0.000139,-0.000048,0.000046,0.000153,0.000273,-0.000002,-0.000221,0.000007,0.000017,-0.000005,-0.000014,0.000031,-0.267709,0.055857,-0.190669,1.236062,0.495989,-0.670033,-0.137653,0.004620,0.138944,-0.039346,-0.107781,-0.507905
51369,0.113118,-0.149548,0.553001,-0.007026,-0.000245,0.002261,-0.066680,0.029769,-0.354829,-0.520739,0.519972,0.231583,0.000815,-0.062845,-0.331052,-0.452860,0.231775,0.127896,-0.003260,-0.000719,0.000479,0.000623,0.004938,-0.000192,-0.001582,-0.000096,0.000383,-0.001582,0.000048,0.003260,0.000000,0.000000,0.000000,-0.266085,0.055978,-0.190359,1.235695,0.495624,-0.669768,-0.137022,0.004569,0.138206,-0.038794,-0.107279,-0.507826,-18.599401,3.282740,-11.025098,99.688538,2.900376,-13.931667,-10.991988,2.889981,23.580267,-4.995543,-1.304032,-9.764983,-0.001756,-0.000061,0.000565,-0.148992,-0.111617,-0.982519,0.000000,0.000000,0.000000,-0.066680,0.029769,-0.104829,-0.020739,0.269972,0.231583,0.000815,-0.062845,-0.081052,0.047140,-0.018225,0.127896,-0.000163,-0.000036,0.000024,0.000031,0.000247,-0.000010,-0.000079,-0.000005,0.000019,-0.000079,0.000002,0.000163,-0.266085,0.055978,-0.190359,1.235695,0.495624,-0.669768,-0.137022,0.004569,0.138206,-0.038794,-0.107279,-0.507826
51389,0.112990,-0.149540,0.553013,-0.010172,0.000829,-0.001206,-0.066680,0.029769,-0.354829,-0.520691,0.520067,0.231583,0.000767,-0.062845,-0.331052,-0.452860,0.231727,0.128039,-0.005273,0.000096,0.000767,0.000096,0.002253,-0.000000,-0.000671,0.000431,0.000288,-0.000575,0.000431,0.011265,0.000000,0.000000,0.000000,-0.265710,0.055409,-0.190731,1.235103,0.495047,-0.669119,-0.137160,0.003985,0.138217,-0.037499,-0.106805,-0.508363,-18.564014,3.236401,-11.073625,99.638786,2.891966,-13.922094,-11.001860,2.842764,23.579624,-4.892442,-1.295913,-9.785579,-0.002543,0.000207,-0.000301,-0.148983,-0.111492,-0.982534,0.000000,0.000000,0.000000,-0.066680,0.029769,-0.104829,-0.020691,0.270067,0.231583,0.000767,-0.062845,-0.081052,0.047140,-0.018273,0.128039,-0.000264,0.000005,0.000038,0.000005,0.000113,-0.000000,-0.000034,0.000022,0.000014,-0.000029,0.000022,0.000563,-0.265710,0.055409,-0.190731,1.235103,0.495047,-0.669119,-0.137160,0.003985,0.138217,-0.037499,-0.106805,-0.508363
51409,0.112870,-0.149567,0.553011,-0.004429,-0.005277,0.002155,-0.066824,0.029769,-0.354829,-0.520691,0.520115,0.231583,0.000719,-0.062845,-0.331052,-0.452908,0.231727,0.128279,-0.004554,0.000431,0.002301,0.000383,-0.000192,-0.000000,-0.000623,-0.000048,-0.000144,-0.000815,-0.000240,0.005657,0.000000,0.000000,0.000000,-0.265622,0.055758,-0.189341,1.232855,0.493748,-0.668182,-0.136865,0.003636,0.137442,-0.035494,-0.105836,-0.508950,-18.557079,3.265917,-10.925766,99.457832,2.874491,-13.907928,-10.976026,2.815958,23.495447,-4.731650,-1.280671,-9.794511,-0.001107,-0.001319,0.000539,-0.149010,-0.111373,-0.982544,0.000000,0.000000,0.000000,-0.066824,0.029769,-0.104829,-0.020691,0.270115,0.231583,0.000719,-0.062845,-0.081052,0.047092,-0.018273,0.128279,-0.000228,0.000022,0.000115,0.000019,-0.000010,-0.000000,-0.000031,-0.000002,-0.000007,-0.000041,-0.000012,0.000283,-0.265622,0.055758,-0.189341,1.232855,0.493748,-0.668182,-0.136865,0.003636,0.137442,-0.035494,-0.105836,-0.508950
51430,0.112792,-0.149669,0.552969,-0.005503,-0.004017,0.001805,-0.067016,0.029769,-0.354829,-0.520691,0.520115,0.231583,0.000623,-0.062845,-0.331052,-0.452956,0.231727,0.128375,-0.001630,0.000192,-0.000000,-0.000288,-0.000240,-0.000288,-0.003356,-0.002109,0.000000,-0.001342,-0.000575,0.000815,0.000000,0.000000,0.000000,-0.262782,0.055415,-0.189582,1.231870,0.492790,-0.667177,-0.135337,0.003134,0.136391,-0.033750,-0.105438,-0.509378,-18.326862,3.235752,-10.931067,99.380371,2.859139,-13.892648,-10.850939,2.779193,23.370008,-4.590873,-1.274899,-9.795932,-0.001376,-0.001004,0.000451,-0.149111,-0.111295,-0.982537,0.000000,0.000000,0.000000,-0.067016,0.029769,-0.104829,-0.020691,0.270115,0.231583,0.000623,-0.062845,-0.081052,0.047044,-0.018273,0.128375,-0.000081,0.000010,-0.000000,-0.000014,-0.000012,-0.000014,-0.000168,-0.000105,0.000000,-0.000067,-0.000029,0.000041,-0.262782,0.055415,-0.189582,1.231870,0.492790,-0.667177,-0.135337,0.003134,0.136391,-0.033750,-0.105438,-0.509378
51450,0.112683,-0.149776,0.552964,-0.002618,-0.004689,0.000365,-0.067016,0.029769,-0.354829,-0.520691,0.520115,0.231535,0.000527,-0.062845,-0.331052,-0.452956,0.231727,0.128375,-0.000096,-0.000192,-0.000096,0.000000,0.000096,-0.000383,-0.000863,-0.000000,-0.000288,-0.000575,-0.002301,-0.000096,0.000000,0.000000,0.000000,-0.260631,0.055473,-0.188168,1.228759,0.491180,-0.665447,-0.134433,0.002327,0.135825,-0.030635,-0.104794,-0.509990,-18.155903,3.241363,-10.784079,99.130447,2.836023,-13.865952,-10.775277,2.710988,23.311760,-4.339832,-1.263292,-9.803474,-0.000654,-0.001172,0.000091,-0.149216,-0.111186,-0.982534,0.000000,0.000000,0.000000,-0.067016,0.029769,-0.104829,-0.020691,0.270115,0.231535,0.000527,-0.062845,-0.081052,0.047044,-0.018273,0.128375,-0.000005,-0.000010,-0.000005,0.000000,0.000005,-0.000019,-0.000043,-0.000000,-0.000014,-0.000029,-0.000115,-0.000005,-0.260631,0.055473,-0.188168,1.228759,0.491180,-0.665447,-0.134433,0.002327,0.135825,-0.030635,-0.104794,-0.509990
51470,0.112582,-0.149888,0.553017,-0.003615,-0.003759,0.001286,-0.067016,0.029769,-0.354829,-0.520691,0.520115,0.231487,0.000527,-0.062845,-0.331052,-0.452956,0.231631,0.128423,0.000144,0.000527,-0.000048,-0.000527,-0.002972,-0.000623,-0.000192,0.000288,0.000719,-0.000048,-0.007958,-0.000048,0.000000,0.000000,0.000000,-0.258271,0.055542,-0.186691,1.225982,0.489484,-0.663824,-0.133235,0.001754,0.134473,-0.027845,-0.103694,-0.510288,-17.969076,3.247581,-10.614306,98.909325,2.812419,-13.841863,-10.681743,2.666764,23.162098,-4.114111,-1.239953,-9.809415,-0.000904,-0.000940,0.000321,-0.149327,-0.111085,-0.982528,0.000000,0.000000,0.000000,-0.067016,0.029769,-0.104829,-0.020691,0.270115,0.231487,0.000527,-0.062845,-0.081052,0.047044,-0.018369,0.128423,0.000007,0.000026,-0.000002,-0.000026,-0.000149,-0.000031,-0.000010,0.000014,0.000036,-0.000002,-0.000398,-0.000002,-0.258271,0.055542,-0.186691,1.225982,0.489484,-0.663824,-0.133235,0.001754,0.134473,-0.027845,-0.103694,-0.510288
51490,0.112430,-0.150000,0.553097,-0.005402,-0.003679,0.003794,-0.067016,0.029769,-0.354829,-0.520643,0.520115,0.231487,0.000527,-0.062845,-0.331052,-0.452956,0.231296,0.128423,-0.000096,0.000863,-0.000240,0.000431,-0.006999,-0.000767,-0.001007,0.000288,0.000240,-0.000671,-0.005609,-0.000048,0.000000,0.000000,0.000000,-0.256362,0.055259,-0.185255,1.222918,0.487457,-0.662202,-0.133272,0.001070,0.133607,-0.025093,-0.102092,-0.510855,-17.815975,3.222401,-10.451228,98.661148,2.787189,-13.815910,-10.680307,2.609960,23.061279,-3.895874,-1.211533,-9.817306,-0.001350,-0.000920,0.000949,-0.149438,-0.110934,-0.982528,0.000000,0.000000,0.000000,-0.067016,0.029769,-0.104829,-0.020643,0.270115,0.231487,0.000527,-0.062845,-0.081052,0.047044,-0.018704,0.128423,-0.000005,0.000043,-0.000012,0.000022,-0.000350,-0.000038,-0.000050,0.000014,0.000012,-0.000034,-0.000280,-0.000002,-0.256362,0.055259,-0.185255,1.222918,0.487457,-0.662202,-0.133272,0.001070,0.133607,-0.025093,-0.102092,-0.510855
51510,0.112361,-0.150151,0.553224,0.001677,0.000266,0.009379,-0.067016,0.029769,-0.354829,-0.520643,0.520020,0.231439,0.000527,-0.062845,-0.331052,-0.452956,0.231104,0.128423,-0.000192,-0.000240,-0.000000,-0.000336,-0.010211,-0.000959,-0.002205,0.000336,-0.000288,-0.000767,-0.005225,0.000000,0.000000,0.000000,0.000000,-0.254535,0.054894,-0.184122,1.219710,0.485127,-0.660380,-0.133316,0.000330,0.132748,-0.022241,-0.100070,-0.511516,-17.669657,3.194697,-10.331008,98.405548,2.752476,-13.787365,-10.698022,2.554807,22.969240,-3.675475,-1.176644,-9.827324,0.000419,0.000067,0.002345,-0.149587,-0.110863,-0.982514,0.000000,0.000000,0.000000,-0.067016,0.029769,-0.104829,-0.020643,0.270020,0.231439,0.000527,-0.062845,-0.081052,0.047044,-0.018896,0.128423,-0.000010,-0.000012,-0.000000,-0.000017,-0.000511,-0.000048,-0.000110,0.000017,-0.000014,-0.000038,-0.000261,0.000000,-0.254535,0.054894,-0.184122,1.219710,0.485127,-0.660380,-0.133316,0.000330,0.132748,-0.022241,-0.100070,-0.511516
51530,0.112270,-0.150210,0.553347,-0.000227,-0.003742,0.005824,-0.067016,0.029769,-0.354829,-0.520643,0.519828,0.231439,0.000527,-0.062845,-0.331052,-0.452956,0.231056,0.128423,-0.000000,-0.000671,-0.000815,-0.000192,-0.006759,-0.000288,-0.001774,0.000479,-0.000623,0.000144,-0.003691,0.000144,0.000000,0.000000,0.000000,-0.250952,0.054189,-0.182930,1.217519,0.482485,-0.659234,-0.132460,-0.000302,0.132677,-0.020881,-0.099336,-0.511853,-17.382942,3.139375,-10.193860,98.231544,2.716939,-13.770999,-10.623057,2.500383,22.960026,-3.559711,-1.165561,-9.831261,-0.000057,-0.000936,0.001456,-0.149646,-0.110772,-0.982515,0.000000,0.000000,0.000000,-0.067016,0.029769,-0.104829,-0.020643,0.269828,0.231439,0.000527,-0.062845,-0.081052,0.047044,-0.018944,0.128423,-0.000000,-0.000034,-0.000041,-0.000010,-0.000338,-0.000014,-0.000089,0.000024,-0.000031,0.000007,-0.000185,0.000007,-0.250952,0.054189,-0.182930,1.217519,0.482485,-0.659234,-0.132460,-0.000302,0.132677,-0.020881,-0.099336,-0.511853
51550,0.112257,-0.150348,0.553425,0.000103,-0.002744,0.003900,-0.067016,0.029769,-0.354829,-0.520643,0.519780,0.231391,0.000527,-0.062845,-0.331052,-0.452956,0.230960,0.128375,-0.000000,-0.001007,-0.000767,0.000479,-0.001774,0.000096,-0.003212,0.000336,-0.001822,0.000192,-0.000671,-0.000288,0.000000,0.000000,0.000000,-0.249526,0.054540,-0.182435,1.215502,0.481352,-0.657841,-0.133012,-0.000423,0.131288,-0.018615,-0.097667,-0.511900,-17.269358,3.166232,-10.135483,98.068954,2.697818,-13.749297,-10.673458,2.489250,22.813101,-3.379784,-1.144598,-9.833435,0.000026,-0.000686,0.000975,-0.149782,-0.110757,-0.982496,0.000000,0.000000,0.000000,-0.067016,0.029769,-0.104829,-0.020643,0.269780,0.231391,0.000527,-0.062845,-0.081052,0.047044,-0.019040,0.128375,-0.000000,-0.000050,-0.000038,0.000024,-0.000089,0.000005,-0.000161,0.000017,-0.000091,0.000010,-0.000034,-0.000014,-0.249526,0.054540,-0.182435,1.215502,0.481352,-0.657841,-0.133012,-0.000423,0.131288,-0.018615,-0.097667,-0.511900
