0.000000,0.000000,0.000000,0.194285,-0.220151,-0.125681,0.040568,-0.015627,-0.999055,-0.090888,-0.003212,-0.138786,0.369276,0.054447,0.372134,-0.041274,0.090073,-0.073928,0.241093,0.047161,0.216819,0.160517,0.030327,0.013039,0.025730,0.411210,-0.335081,-0.009475,-0.136225,0.119706,-0.103568,0.184677,0.049569,0.646030,-0.022250,0.188462,-0.200786,-0.316120,-0.880456,0.011132,-0.231457,-0.246491,-0.161180,-0.127673,-0.742598
0.000000,0.000000,0.000000,-0.129932,-0.092091,0.089978,0.024112,-0.020215,-0.999505,-0.042376,-0.002972,-0.131788,0.345308,0.128989,0.386659,-0.040938,0.042184,-0.027093,0.196368,0.078607,0.224249,0.067524,-0.006625,0.013564,-0.114876,0.019697,0.008224,0.020723,-0.101614,0.111523,-0.102324,0.130479,0.052493,0.310479,-0.120583,0.103920,-0.018516,-0.399892,-0.999122,0.372254,-0.025055,0.016297,0.107035,-0.376629,-1.189594
0.000000,0.000000,0.000000,-0.198434,-0.122226,0.170622,0.020704,-0.003054,-0.999781,-0.039931,-0.011745,-0.122440,0.296076,0.127887,0.380955,-0.016682,0.015244,0.011640,0.158210,0.115183,0.241554,-0.030344,-0.017502,0.025244,-0.127495,0.001927,-0.005570,0.080225,-0.051532,0.082538,-0.070220,0.039160,0.023427,-0.284483,-0.026271,0.133854,0.004569,-0.720181,-1.231351,0.364333,0.097749,-0.219491,0.201341,-0.608111,-1.502323
0.000000,0.000000,0.000000,-0.080309,-0.070561,0.040016,0.012313,0.006931,-0.999900,-0.062893,-0.019990,-0.103984,0.246078,0.119498,0.385317,-0.007095,0.011409,0.031198,0.132084,0.129516,0.242848,-0.067296,-0.028477,0.058267,-0.122292,-0.006711,0.018858,-0.011212,0.015131,0.028177,-0.065777,0.013271,0.014381,-0.180728,-0.064420,0.287808,0.009600,-0.800521,-1.381519,0.285828,0.174107,-0.330031,0.420724,-0.825685,-1.766408
0.000000,0.000000,0.000000,0.026065,-0.042823,-0.021073,0.009995,0.007813,-0.999920,-0.079719,-0.031159,-0.071771,0.195697,0.124435,0.383639,-0.008437,0.017497,0.032732,0.123168,0.131290,0.255120,-0.034865,-0.036681,0.090761,-0.120703,0.009980,-0.010594,0.007471,0.027336,-0.009734,0.015433,0.001568,0.031945,0.081514,-0.127337,0.278816,-0.026642,-0.585772,-1.369635,0.384586,0.152381,-0.308007,0.522178,-1.032426,-1.958123
0.000000,0.000000,0.000000,0.075691,-0.083527,-0.004631,0.004021,0.004859,-0.999980,-0.076459,-0.042951,-0.030449,0.146609,0.136851,0.366286,-0.008533,0.031015,0.024007,0.143110,0.128606,0.262119,0.039783,-0.036784,0.108884,-0.122028,0.050209,-0.073540,-0.004916,0.038000,-0.031542,0.054964,-0.019587,0.019005,0.330280,-0.103313,0.205627,-0.067651,-0.225812,-1.356224,0.474117,0.145594,-0.212346,0.690563,-1.041045,-2.107695
0.000000,0.000000,0.000000,0.169829,-0.052968,0.010256,-0.000166,-0.006478,-0.999979,-0.045396,-0.052970,0.011064,0.089468,0.184308,0.309816,-0.010882,0.045971,0.008044,0.170626,0.113218,0.255743,0.116595,-0.017768,0.091742,-0.159922,0.153626,-0.178515,-0.003068,0.042546,-0.030675,0.078593,-0.047165,-0.034311,0.492995,-0.043888,0.074985,-0.127552,0.089004,-1.372509,0.541589,0.251221,0.011381,0.956757,-0.766871,-2.253362
0.000000,0.000000,0.000000,0.038608,0.041847,-0.164455,0.000320,-0.013690,-0.999906,-0.021092,-0.057524,0.039107,0.021781,0.256885,0.191891,-0.009731,0.065769,0.001860,0.201209,0.089729,0.249512,0.015122,-0.010580,0.041847,-0.181089,0.166892,-0.355958,0.013485,0.058814,0.000676,0.076735,-0.056844,-0.006100,0.398361,0.019005,-0.149905,-0.136576,0.119400,-1.362385,0.880069,0.360289,0.283288,1.103170,-0.299268,-2.116307
0.000000,0.000000,0.000000,0.064392,0.101959,-0.196566,0.006238,-0.016982,-0.999836,-0.018791,-0.056182,0.049078,-0.044036,0.311006,0.023729,-0.012991,0.086238,0.004833,0.224123,0.085654,0.209388,0.002495,0.025632,-0.003569,-0.154980,0.107333,-0.427722,-0.015944,0.040650,0.012648,0.050945,0.010278,-0.139832,0.112812,0.091474,-0.308780,0.121827,-0.176996,-0.905669,0.805878,0.229813,0.328748,1.050963,0.059642,-1.890870
0.000000,0.000000,0.000000,-0.040040,-0.121949,-0.074888,0.005439,-0.018885,-0.999807,-0.015675,-0.052539,0.048982,-0.093027,0.287085,-0.079096,-0.012751,0.092183,0.004545,0.239367,0.077361,0.181921,-0.002150,0.025435,0.002330,-0.105190,-0.122639,-0.100222,0.013887,-0.001625,-0.011280,0.025083,-0.034474,-0.072660,0.004032,0.184254,-0.338773,0.358231,-0.943105,-0.153565,0.775138,0.077762,0.203546,0.693445,-0.035726,-1.772879
